Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5
11.5900000000;NaN;NaN;-8.6681218043;NaN;NaN;NaN;NaN;-1.8645459849;NaN;NaN
11.6000000000;NaN;NaN;-8.7315508991;NaN;NaN;NaN;NaN;-1.8724702526;NaN;NaN
11.6100000000;NaN;NaN;-8.8041730995;NaN;NaN;NaN;NaN;-1.8803945202;NaN;NaN
11.6200000000;NaN;NaN;-8.8833260168;NaN;NaN;NaN;NaN;-1.8922809217;NaN;NaN
11.6300000000;NaN;NaN;-8.9662971869;NaN;NaN;NaN;NaN;-1.9041673231;NaN;NaN
11.6400000000;NaN;NaN;-9.0509124729;NaN;NaN;NaN;NaN;-1.9160537246;NaN;NaN
11.6500000000;NaN;NaN;-9.1382318863;NaN;NaN;NaN;NaN;-1.9319022599;NaN;NaN
11.6600000000;NaN;NaN;-9.2314937485;NaN;NaN;NaN;NaN;-1.9457697282;NaN;NaN
11.6700000000;NaN;NaN;-9.3199562407;NaN;NaN;NaN;NaN;-1.9635993304;NaN;NaN
11.6800000000;NaN;NaN;-9.4089197396;NaN;NaN;NaN;NaN;-1.9774667988;NaN;NaN
11.6900000000;NaN;NaN;-9.5032708273;NaN;NaN;NaN;NaN;-1.9952964010;NaN;NaN
11.7000000000;NaN;NaN;-9.5976633251;NaN;NaN;NaN;NaN;-2.0131260032;NaN;NaN
11.7100000000;NaN;NaN;-9.6920558218;NaN;NaN;NaN;NaN;-2.0309556054;NaN;NaN
11.7200000000;NaN;NaN;-9.7880633826;NaN;NaN;NaN;NaN;-2.0487852076;NaN;NaN
11.7300000000;NaN;NaN;-9.8921587114;NaN;NaN;NaN;NaN;-2.0666148098;NaN;NaN
11.7400000000;NaN;NaN;-9.9963159458;NaN;NaN;NaN;NaN;-2.0804822781;NaN;NaN
11.7500000000;NaN;NaN;-10.0972429864;NaN;NaN;NaN;NaN;-2.0983118803;NaN;NaN
11.7600000000;NaN;NaN;-10.1986836739;NaN;NaN;NaN;NaN;-2.1141604156;NaN;NaN
11.7700000000;NaN;NaN;-10.3012052218;NaN;NaN;NaN;NaN;-2.1319900178;NaN;NaN
11.7800000000;NaN;NaN;-10.4042733708;NaN;NaN;NaN;NaN;-2.1478385531;NaN;NaN
11.7900000000;NaN;NaN;-10.5041153527;NaN;NaN;NaN;NaN;-2.1636870884;NaN;NaN
11.8000000000;NaN;NaN;-10.6001640168;NaN;NaN;NaN;NaN;-2.1775545567;NaN;NaN
11.8100000000;NaN;NaN;-10.6934920292;NaN;NaN;NaN;NaN;-2.1914220251;NaN;NaN
11.8200000000;NaN;NaN;-10.7749549724;NaN;NaN;NaN;NaN;-2.2033084266;NaN;NaN
11.8300000000;NaN;NaN;-10.8514822667;NaN;NaN;NaN;NaN;-2.2171758950;NaN;NaN
11.8400000000;NaN;NaN;-10.9215119701;NaN;NaN;NaN;NaN;-2.2290622964;NaN;NaN
11.8500000000;NaN;NaN;-10.9834166057;NaN;NaN;NaN;NaN;-2.2389676310;NaN;NaN
11.8600000000;NaN;NaN;-11.0377223098;NaN;NaN;NaN;NaN;-2.2468918986;NaN;NaN
11.8700000000;NaN;NaN;-11.0801259149;NaN;NaN;NaN;NaN;-2.2528350993;NaN;NaN
11.8800000000;NaN;NaN;-11.1116715834;NaN;NaN;NaN;NaN;-2.2567972332;NaN;NaN
11.8900000000;NaN;NaN;-11.1345211274;NaN;NaN;NaN;NaN;-2.2607593670;NaN;NaN
11.9000000000;NaN;NaN;-11.1454603476;NaN;NaN;NaN;NaN;-2.2627404339;NaN;NaN
11.9100000000;NaN;NaN;-11.1471569134;NaN;NaN;NaN;NaN;-2.2647215008;NaN;NaN
11.9200000000;NaN;NaN;-11.1401695919;NaN;NaN;NaN;NaN;-2.2627404339;NaN;NaN
11.9300000000;NaN;NaN;-11.1207334598;NaN;NaN;NaN;NaN;-2.2607593670;NaN;NaN
11.9400000000;NaN;NaN;-11.0936659575;NaN;NaN;NaN;NaN;-2.2587783001;NaN;NaN
11.9500000000;NaN;NaN;-11.0579267442;NaN;NaN;NaN;NaN;-2.2567972332;NaN;NaN
11.9600000000;NaN;NaN;-11.0124308359;NaN;NaN;NaN;NaN;-2.2528350993;NaN;NaN
11.9700000000;NaN;NaN;-10.9598623314;NaN;NaN;NaN;NaN;-2.2468918986;NaN;NaN
11.9800000000;NaN;NaN;-10.9023952481;NaN;NaN;NaN;NaN;-2.2389676310;NaN;NaN
11.9900000000;NaN;NaN;-10.8395073190;NaN;NaN;NaN;NaN;-2.2290622964;NaN;NaN
12.0000000000;NaN;NaN;-10.7733483045;NaN;NaN;NaN;NaN;-2.2171758950;NaN;NaN
12.0100000000;NaN;NaN;-10.6996267279;NaN;NaN;NaN;NaN;-2.2072705604;NaN;NaN
12.0200000000;NaN;NaN;-10.6193872235;NaN;NaN;NaN;NaN;-2.1934030920;NaN;NaN
12.0300000000;NaN;NaN;-10.5369455381;NaN;NaN;NaN;NaN;-2.1795356237;NaN;NaN
12.0400000000;NaN;NaN;-10.4442569429;NaN;NaN;NaN;NaN;-2.1636870884;NaN;NaN
12.0500000000;NaN;NaN;-10.3504150020;NaN;NaN;NaN;NaN;-2.1458574862;NaN;NaN
12.0600000000;NaN;NaN;-10.2549496143;NaN;NaN;NaN;NaN;-2.1280278840;NaN;NaN
12.0700000000;NaN;NaN;-10.1557028670;NaN;NaN;NaN;NaN;-2.1121793487;NaN;NaN
12.0800000000;NaN;NaN;-10.0537356535;NaN;NaN;NaN;NaN;-2.0963308134;NaN;NaN
12.0900000000;NaN;NaN;-9.9474405572;NaN;NaN;NaN;NaN;-2.0785012112;NaN;NaN
12.1000000000;NaN;NaN;-9.8421903869;NaN;NaN;NaN;NaN;-2.0586905421;NaN;NaN
12.1100000000;NaN;NaN;-9.7369482217;NaN;NaN;NaN;NaN;-2.0428420069;NaN;NaN
12.1200000000;NaN;NaN;-9.6295520974;NaN;NaN;NaN;NaN;-2.0230313377;NaN;NaN
12.1300000000;NaN;NaN;-9.4272462940;NaN;NaN;NaN;NaN;-2.0052017356;NaN;NaN
12.1400000000;NaN;NaN;-9.3306416329;NaN;NaN;NaN;NaN;-1.9893532003;NaN;NaN
12.1500000000;NaN;NaN;-9.2373075397;NaN;NaN;NaN;NaN;-1.9735046650;NaN;NaN
12.1600000000;NaN;NaN;-9.1461522544;NaN;NaN;NaN;NaN;-1.9556750628;NaN;NaN
12.1700000000;NaN;NaN;-9.0539385189;NaN;NaN;NaN;NaN;-1.9398265275;NaN;NaN
12.1800000000;NaN;NaN;-8.9644063075;NaN;NaN;NaN;NaN;-1.9259590591;NaN;NaN
12.1900000000;NaN;NaN;-8.8824292206;NaN;NaN;NaN;NaN;-1.9140726577;NaN;NaN
12.2000000000;NaN;NaN;-8.8096612210;NaN;NaN;NaN;NaN;-1.9021862562;NaN;NaN
12.2100000000;NaN;NaN;-8.7439632100;NaN;NaN;NaN;NaN;-1.8922809217;NaN;NaN
12.2200000000;NaN;NaN;-8.6869318180;NaN;NaN;NaN;NaN;-1.8823755871;NaN;NaN
12.2300000000;NaN;NaN;-8.6358898067;NaN;NaN;NaN;NaN;-1.8724702526;NaN;NaN
12.2400000000;NaN;NaN;-8.5924294568;NaN;NaN;NaN;NaN;-1.8645459849;NaN;NaN
12.2500000000;NaN;NaN;-8.5614068260;NaN;NaN;NaN;NaN;-1.8605838511;NaN;NaN
12.2600000000;NaN;NaN;-8.5477043487;NaN;NaN;NaN;NaN;-1.8546406504;NaN;NaN
12.2700000000;NaN;NaN;-8.5427518666;NaN;NaN;NaN;NaN;-1.8526595835;NaN;NaN
12.2800000000;NaN;NaN;-8.5513221766;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
12.2900000000;NaN;NaN;-8.5643068329;NaN;NaN;NaN;NaN;-1.8486974496;NaN;NaN
12.3000000000;NaN;NaN;-8.5875506594;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
12.3100000000;NaN;NaN;-8.6221780151;NaN;NaN;NaN;NaN;-1.8526595835;NaN;NaN
12.3200000000;NaN;NaN;-8.6665832784;NaN;NaN;NaN;NaN;-1.8586027842;NaN;NaN
12.3300000000;NaN;NaN;-8.7180627215;NaN;NaN;NaN;NaN;-1.8645459849;NaN;NaN
12.3400000000;NaN;NaN;-8.7744420094;NaN;NaN;NaN;NaN;-1.8704891857;NaN;NaN
12.3500000000;NaN;NaN;-8.8351655669;NaN;NaN;NaN;NaN;-1.8784134533;NaN;NaN
12.3600000000;NaN;NaN;-8.9018434424;NaN;NaN;NaN;NaN;-1.8883187879;NaN;NaN
12.3700000000;NaN;NaN;-8.9701835870;NaN;NaN;NaN;NaN;-1.8982241224;NaN;NaN
12.3800000000;NaN;NaN;-9.0460707626;NaN;NaN;NaN;NaN;-1.9120915908;NaN;NaN
12.3900000000;NaN;NaN;-9.1241713273;NaN;NaN;NaN;NaN;-1.9259590591;NaN;NaN
12.4000000000;NaN;NaN;-9.2012129524;NaN;NaN;NaN;NaN;-1.9398265275;NaN;NaN
12.4100000000;NaN;NaN;-9.2841655828;NaN;NaN;NaN;NaN;-1.9536939959;NaN;NaN
12.4200000000;NaN;NaN;-9.3677040308;NaN;NaN;NaN;NaN;-1.9695425312;NaN;NaN
12.4300000000;NaN;NaN;-9.4555520837;NaN;NaN;NaN;NaN;-1.9873721334;NaN;NaN
12.4400000000;NaN;NaN;-9.5477400477;NaN;NaN;NaN;NaN;-2.0071828025;NaN;NaN
12.4500000000;NaN;NaN;-9.6453442555;NaN;NaN;NaN;NaN;-2.0230313377;NaN;NaN
12.4600000000;NaN;NaN;-9.7472970125;NaN;NaN;NaN;NaN;-2.0408609399;NaN;NaN
12.4700000000;NaN;NaN;-9.8541278535;NaN;NaN;NaN;NaN;-2.0567094752;NaN;NaN
12.4800000000;NaN;NaN;-9.9679938008;NaN;NaN;NaN;NaN;-2.0705769436;NaN;NaN
12.4900000000;NaN;NaN;-10.0808394020;NaN;NaN;NaN;NaN;-2.0884065458;NaN;NaN
12.5000000000;NaN;NaN;-10.1888327397;NaN;NaN;NaN;NaN;-2.1062361480;NaN;NaN
12.5100000000;NaN;NaN;-10.2994782925;NaN;NaN;NaN;NaN;-2.1240657502;NaN;NaN
12.5200000000;NaN;NaN;-10.4074543859;NaN;NaN;NaN;NaN;-2.1379332185;NaN;NaN
12.5300000000;NaN;NaN;-10.5100270652;NaN;NaN;NaN;NaN;-2.1518006869;NaN;NaN
12.5400000000;NaN;NaN;-10.6060984603;NaN;NaN;NaN;NaN;-2.1656681553;NaN;NaN
12.5500000000;NaN;NaN;-10.6940453865;NaN;NaN;NaN;NaN;-2.1815166906;NaN;NaN
12.5600000000;NaN;NaN;-10.7727785710;NaN;NaN;NaN;NaN;-2.1953841589;NaN;NaN
12.5700000000;NaN;NaN;-10.8395984081;NaN;NaN;NaN;NaN;-2.2092516273;NaN;NaN
12.5800000000;NaN;NaN;-10.8768570933;NaN;NaN;NaN;NaN;-2.2156900948;NaN;NaN
12.5900000000;NaN;NaN;-10.9126130799;NaN;NaN;NaN;NaN;-2.2214210383;NaN;NaN
12.6000000000;NaN;NaN;-10.9440340372;NaN;NaN;NaN;NaN;-2.2260906960;NaN;NaN
12.6100000000;NaN;NaN;-10.9723759052;NaN;NaN;NaN;NaN;-2.2326282169;NaN;NaN
12.6200000000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
